,ID,Is_Lead
23435,QMSFAGHX,0
23436,DLH7NQMA,0
23437,DZZXXN94,0
23438,FFA9OV49,0
23439,UM2I4OXA,0
23440,ISQVW62Z,0
23441,IKTKZFGC,1
23442,T3PHUNWU,1
23443,YSJNEGMI,1
23444,CWJSFGXH,0
23445,4CUGUHPE,0
23446,VBT3IWTS,0
23447,9ZCAACVR,0
23448,CMRZFFKK,0
23449,JEUB6GJO,0
23450,RPKX3SZG,0
23451,ZKGDKSFS,0
23452,RIM9GZEC,0
23453,3JBUEGFV,0
23454,8XRI3FUG,0
23455,J7VX2D24,0
23456,RMVPDPMM,1
23457,ZH4RSMWF,1
23458,IU7PC72R,0
23459,YUTUG4FG,1
23460,U383NEUM,1
23461,V2FZS682,1
23462,FBZCPYET,0
23463,CQVMM4UW,0
23464,MN45MR3E,0
23465,DEYOXBCU,0
23466,CFYNJPYQ,0
23467,XTSRXCKZ,0
23468,JXBWN9CX,0
23469,5OUYTKPU,0
23470,IFUHM4TX,0
23471,K2D5ISRR,1
23472,MLQQEIU8,1
23473,M3GFAZDB,1
23474,BW9RTAHD,0
23475,J5SNOBTJ,0
23476,5NOPIEJL,0
23477,CZSENU6D,0
23478,DKABD2XP,0
23479,EYH2D8FQ,0
23480,AG7CN6OI,0
23481,MSBZTTGA,0
23482,GOT2RQZN,0
23483,UCPGWP7J,1
23484,DBTM8CBF,0
23485,8RATMYMF,0
23486,DUSNTBSP,1
23487,7YXDTCDT,0
23488,JWMHC4TM,0
23489,3BFP6HNQ,0
23490,JM5SOBBQ,0
23491,RNZ26OAL,0
23492,JYZGXBMR,0
23493,JYDJGSQK,0
23494,FZ8X3RL5,0
23495,AKHUQ5AA,0
23496,ALVYS4UA,0
23497,HWVJTWXD,0
23498,VBYWH7JP,1
23499,GF96GTPP,0
23500,LRGE5EES,0
23501,QLBDGASI,0
23502,HBAEGYDQ,0
23503,N2RKQKBU,1
23504,9GVKBSJH,0
23505,FVSKWQLX,0
23506,CYHV4SAV,0
23507,HRRTHPOH,0
23508,CKRASZXS,0
23509,WG3MX2C9,1
23510,VSS3LD4V,0
23511,NPYZ8OXE,0
23512,HXAMNXOS,0
23513,TIBVW4P4,0
23514,YKMAZ6CF,0
23515,Z5QXNMCA,1
23516,NHVQG3UX,0
23517,BTHXX64E,0
23518,LGANEQRS,0
23519,HQGXZYVB,0
23520,GTV9RAVV,0
23521,U6PC5ZCN,0
23522,B9C2TKI7,0
23523,BLUNF7CM,1
23524,BFCKSGH6,1
23525,HGUB9DGJ,1
23526,49YRSMQX,1
23527,PNUWMBLC,1
23528,NIRWVUCM,0
23529,4PMJNHAI,0
23530,GKVAWKZ9,0
23531,DWXJYDWO,0
23532,8EJKBWHX,1
23533,YQKOSE7X,0
23534,NKIU624H,0
23535,MIGKQNE5,0
23536,B3JRMIZW,1
23537,UZFZCISD,0
23538,JURJMC4L,0
23539,FZVNFXL5,0
23540,KXTFP5EX,0
23541,CKEFDJN6,0
23542,O43ZVP2X,0
23543,HSKNKXAB,0
23544,J3NISK5E,0
23545,ENQ7JUZV,0
23546,XOGFNGQT,0
23547,JEAEZ5VP,1
23548,CFNWQ6GD,1
23549,EE9H3SK3,1
23550,YGM3DGGF,1
23551,TUEIROF8,0
23552,GHF3J2WS,0
23553,KZ8ZNVCH,1
23554,VWVXA9YF,0
23555,DG6EGBN4,0
23556,TGGXR8VK,0
23557,U6C9ARUT,0
23558,CAQGZUVW,0
23559,EZGVHHGC,0
23560,ALSFKR3P,0
23561,6GAHPCXJ,1
23562,JWX3MBBZ,0
23563,DQAYIHBR,0
23564,DKGPCG34,0
23565,EB2QEANN,0
23566,SWFYDPNN,1
23567,BJPCEFKR,0
23568,DKH272S3,0
23569,YWDZOR4M,0
23570,L88EQAEH,0
23571,UBE2SWWD,1
23572,HJYNV6UW,1
23573,JFYCYDZB,0
23574,VRKG5VPD,1
23575,NWQSK5JH,0
23576,HKMSBCJK,0
23577,26VDJIRS,0
23578,6AAG8W6T,0
23579,NYXJ4GGD,1
23580,W8DHWTZE,0
23581,ED5YARCK,1
23582,6MRJSVOQ,1
23583,KJIIID34,0
23584,WBPD7W6E,1
23585,AXIYZJPC,0
23586,GGGWUKYQ,1
23587,V5VYY5EM,1
23588,UHLBZCP5,0
23589,QOBA2UNZ,1
23590,ATM6GSDF,0
23591,KUWTZHJS,0
23592,KB8AMGNR,0
23593,JEKWXXXG,1
23594,9BHGFLUT,0
23595,NMTBLSSC,1
23596,BFF5BZAC,0
23597,YB4EKEPT,1
23598,AOMH7HFT,1
23599,U4TGXC2G,0
23600,KB2AGXV2,1
23601,WWEXRRFE,1
23602,4JNZQVKT,0
23603,XVQ8QMLF,0
23604,EBO7LEF5,0
23605,MYLPQ7UU,0
23606,9KXURBPR,0
23607,ANQHG9R4,0
23608,JSNFTNZ2,1
23609,AJDONC3N,0
23610,IPD7XZAJ,1
23611,HQFCCTAO,0
23612,NMAKFDFB,0
23613,5RQQDNM4,1
23614,5ZL4ESJZ,0
23615,MXLDYRV8,0
23616,DNMY6MK2,0
23617,GSHXZZ9U,0
23618,IF76MMKF,0
23619,EN5CFY32,0
23620,LJGFEE7S,0
23621,JGM2CF6R,0
23622,MRBCTFQT,1
23623,FMZSEIEK,0
23624,BDCZJIUH,0
23625,OVURTHMD,0
23626,VVIVAJ9Y,0
23627,5NWWGSNB,0
23628,BN6TXWO2,0
23629,898K76BY,0
23630,7CRIMHYR,1
23631,TTWNG4XB,0
23632,TA86ZUAX,0
23633,GYKNMEKE,0
23634,OE7T7OOZ,0
23635,DTVNEVBH,0
23636,L8CNS4BN,0
23637,GEL8HUYD,0
23638,B8PK9HCG,1
23639,FEC5ZFFI,1
23640,DM7MTR22,0
23641,8QBEGF3B,0
23642,JK9R99JN,0
23643,JTAPGEKS,0
23644,MLNZNBJU,1
23645,MTBQCQSY,0
23646,LOAWBFQF,0
23647,9OAL4PZZ,0
23648,IYWCYZXB,1
23649,6DE72YBT,0
23650,L73OFVBK,1
23651,KSKRXVIU,0
23652,I5SDQTBN,1
23653,4ZKMT4I8,0
23654,DITBVFHV,0
23655,259HQPKJ,1
23656,XTEIKAEK,0
23657,GPUDXPP5,0
23658,998VMTVW,0
23659,XESXS39W,0
23660,LJZE7DPE,0
23661,JYESKSDS,1
23662,ZQ73FWTR,0
23663,D3OVUOYO,0
23664,XTF2APX2,0
23665,FQYMS3FO,0
23666,IZHCSVZE,1
23667,ZSVGLC8H,1
23668,PV7YJXSM,0
23669,BSSXAUX6,0
23670,MR7W29CP,0
23671,WWRVQIIM,0
23672,SBQUQBH5,0
23673,7JCHPPL4,1
23674,YCSFTGVF,0
23675,C79TBT5U,1
23676,FQAGWZY6,0
23677,TKEHY6ET,0
23678,UVVG2JUN,0
23679,LMLNB6QO,0
23680,5G5UCTKU,1
23681,SO7QBB7C,0
23682,FAWCP4PQ,0
23683,YKK2FLDI,0
23684,CSZK9SN5,0
23685,EJDRYNQN,0
23686,RZJCTUBA,0
23687,FU5YL9NK,0
23688,GOJ5TD6N,0
23689,WPKANMZ4,0
23690,FUBZQWQZ,0
23691,PCAK8XSA,0
23692,JUTF6ZB8,0
23693,UWXXTQSS,1
23694,TWWU5IJX,0
23695,GIHYRGES,0
23696,R9SYRHZP,0
23697,N2FGF3QJ,1
23698,6CEOFEE9,0
23699,7WGVV32Z,1
23700,L8VPVL3R,0
23701,GKWJCPZQ,0
23702,CMSM27R2,0
23703,DU3YDNKN,0
23704,KE6M4JBD,0
23705,CYCDORUN,1
23706,NC5NRMUC,1
23707,G8DJR682,1
23708,YMKYU8PN,0
23709,HSIA9VPH,1
23710,ZK4RDT68,1
23711,KKR4KMXP,0
23712,IEGH5HNK,0
23713,G8A7TNEK,0
23714,AQGVLUCH,0
23715,2KCTWSBD,0
23716,9WTP7GO3,0
23717,CEAGVAAX,0
23718,C9CTCQYB,1
23719,AS9SYJSG,0
23720,2V8JJQCB,0
23721,FC3MZJAL,0
23722,863XA9OO,0
23723,DZKMASPU,0
23724,BCZ9A2BM,1
23725,TUBFZMKG,0
23726,7K5BMKY5,0
23727,C4MYVG9A,0
23728,5SLYSQ7M,1
23729,AULMOHVR,0
23730,X8VMTNYA,0
23731,UGUFEYJ4,1
23732,JOUPUGQV,0
23733,NFIDKQ7I,1
23734,TOCZUS2K,0
23735,HE4ASHDI,0
23736,AUBW4CNV,1
23737,KADITWVX,0
23738,JZPIPGG2,0
23739,SPBFMEM2,0
23740,VCKLMMS4,1
23741,HUKO4YDC,0
23742,PMPJRU7Z,0
23743,5W4A58WV,0
23744,MG8ZNYRM,0
23745,6FQHRA2C,1
23746,HUMKMLTG,0
23747,PBFKBP5G,0
23748,BHFA7C9E,0
23749,NDWU8TUJ,0
23750,FYPJBBWC,0
23751,YPGDBWQE,0
23752,JZWL9YIQ,0
23753,MDN79NGZ,0
23754,3ZOEVDTQ,0
23755,WIYL48FI,0
23756,56GATVS5,0
23757,FT94O9EU,1
23758,BWK9DDK8,0
23759,IX4GJDRP,0
23760,ES8EKO4F,0
23761,6EEKGVKM,0
23762,NK4CY9DX,0
23763,XSSJSGRB,1
23764,HZE36PIA,0
23765,RXHJ9EX5,1
23766,MUL4298G,0
23767,KQF37BTJ,0
23768,BX8KUDZJ,1
23769,6QCDWNWL,0
23770,DUBHWC5L,1
23771,IDCXSMZQ,1
23772,A3BG2J8N,1
23773,2U5VR4BS,0
23774,IRLNTFBV,0
23775,G4IKNHMN,0
23776,MJEDJ7IF,0
23777,JNT4U8NZ,1
23778,RIQCBFM3,1
23779,BODWWTSY,0
23780,WHQHLD4L,0
23781,BN6SZ82H,0
23782,XEHTTAKB,1
23783,DGRMG39O,0
23784,2KO2W7UD,1
23785,K3ETFRTQ,0
23786,GGDMMEDV,0
23787,8ZO8JX4P,1
23788,N4MI3RKN,0
23789,O7VVSEEA,0
23790,7YNDFDSJ,0
23791,ESJVPAFF,0
23792,7MXFFN5Y,1
23793,6UUC9DSZ,0
23794,I8RKRTEF,0
23795,KBXSWHTX,0
23796,S7MFCSMN,1
23797,UZGK3MKR,0
23798,VMCWIRFJ,1
23799,KIW5THKA,0
23800,GWNQBNX3,0
23801,PYMGPSBC,0
23802,NAHCBCHS,1
23803,B9C9SFZH,0
23804,3WVGQXCP,0
23805,H6S8FKTK,0
23806,A6QXWTN9,0
23807,AAKXK2GZ,0
23808,MCIADISY,0
23809,DLFZYQWO,0
23810,TEMSGSSF,0
23811,DTCATP6S,0
23812,BHJFZBDO,0
23813,6U9UEAWZ,0
23814,SW72VNEK,0
23815,EOPVNCBT,0
23816,KDOPK3NP,0
23817,7YBQMXHM,0
23818,J8JCP2OP,1
23819,TUBRSGHQ,0
23820,EPUROTJ9,0
23821,7TLVWC3E,1
23822,ZF8EGVII,1
23823,DKA362NC,0
23824,HKFPVYYY,1
23825,7PBEW8C5,0
23826,KT6P8ZPQ,0
23827,MUKTY2YY,0
23828,BQSY7HKC,0
23829,FIQTG9BK,0
23830,N2BUPJ36,1
23831,FBENS25P,0
23832,M9USVK2N,0
23833,LU2DSV2I,0
23834,FFF4AYEA,0
23835,ZA6E9IBU,0
23836,892T8UAC,1
23837,V9U9FEYT,0
23838,THUCYPTU,0
23839,Q3V3N6D2,0
23840,RKA2HBOO,0
23841,VXJX8JSQ,0
23842,9JJYKZTQ,1
23843,FHWPZSSJ,1
23844,STYF2ZAB,0
23845,JFYLMLJ6,0
23846,5PQENAWV,1
23847,G2TAZVMX,0
23848,ZHCQBTGG,1
23849,I39J3CSJ,0
23850,FXPRHAAM,0
23851,PFLDDUN6,0
23852,PQ67MXDM,0
23853,J4TEHX7T,1
23854,HDWHYYGR,1
23855,2MHYJWWD,0
23856,MAJA5OXS,1
23857,NVIH5GMQ,1
23858,CKFVHPYE,0
23859,CKPJBUG3,1
23860,7DKU5BVH,0
23861,MAXIGXGC,0
23862,YG5MXJ7F,0
23863,CFYTZFAZ,0
23864,PMQYH85Y,0
23865,HONJQMYW,0
23866,HQCTUNUU,0
23867,CFGRQGWE,1
23868,5CFVHZ8V,0
23869,GLKBFUS4,0
23870,EN5F4D7Z,0
23871,RAY7CFPU,0
23872,DW7KB2KN,0
23873,AKNGYSJY,0
23874,2RZUKZCQ,0
23875,CXJWBEEP,0
23876,BRCZDTZ6,0
23877,PRV3NKNH,0
23878,WUS39DAC,0
23879,KXKHPA6X,0
23880,JGYDFLRQ,0
23881,89FG3OCT,1
23882,3XSECMC9,0
23883,DNNMHWNI,0
23884,5J4GKKJA,0
23885,MKW3KTRB,0
23886,CVZTKRVO,0
23887,BOTDFUHX,0
23888,DV4E5GPK,1
23889,E2CW8XML,1
23890,CPY92UFC,1
23891,RLMWCMHV,0
23892,D6FMZUO6,0
23893,DLEGYRD5,0
23894,FQFBXPBM,0
23895,N9WWLCDI,1
23896,KTCIYCJX,0
23897,GFS5GB8T,0
23898,GFQCNWHT,0
23899,6CFCPQ39,0
23900,V4SA64Y3,0
23901,AWRUJH6M,0
23902,N7WWEGDQ,0
23903,JTVVFXKN,1
23904,Q5OBI7RR,0
23905,LGS4CRQQ,0
23906,BESYX73D,0
23907,KEKQKWGY,0
23908,ATQFISXH,0
23909,DVQHPEG5,0
23910,8HDX53UJ,1
23911,RCKIDCSS,0
23912,H72GXDKC,1
23913,6SCXZ4P7,1
23914,37WXSBNT,0
23915,BNCREYIJ,1
23916,EVHYBRUN,1
23917,LPVTCHSW,0
23918,NHHUARKN,0
23919,MN5Z7ZUN,1
23920,JCGJQBCD,1
23921,IWHBFU2D,0
23922,3GZWZJQJ,0
23923,HRWAEMEK,0
23924,UZTTJBXV,0
23925,NDGCPVOE,0
23926,MOAJDDCX,0
23927,OG7PIWQA,0
23928,ZWFRAUWJ,1
23929,GGYGEMMB,1
23930,7I4CBHJZ,0
23931,RY3STBRN,0
23932,YQ32FN6N,1
23933,JNPWWG3J,0
23934,Y9RZ2NBT,1
23935,VVYVGA7G,1
23936,CAAF28VO,0
23937,APP563DQ,0
23938,ULRGWGQH,0
23939,KK8QPXGE,0
23940,3GHRHRII,1
23941,CAN9ATW6,0
23942,MYEXZKR6,0
23943,LJHQ4ZQS,0
23944,WVFKYVRD,0
23945,QSVFTWIE,1
23946,MA2AW4RF,1
23947,I99PHVGE,0
23948,GJRVFUNC,0
23949,GQXAHTLA,0
23950,B6MXYM3B,1
23951,XQCM5AZD,0
23952,VTCPNWVX,0
23953,EAYWQ2X3,0
23954,F6HZEHKJ,1
23955,JCU7YW5P,1
23956,9HHQJB32,0
23957,TTF8ACPR,1
23958,62KGH2LY,0
23959,SH2DR5F4,0
23960,GJTFFQXZ,1
23961,NGYWPMFH,0
23962,XXOVRWKE,1
23963,KTWSAOCM,0
23964,JLQ9AXDB,0
23965,DBUDNNZU,0
23966,HSJYR4TF,0
23967,UZPYDEGD,0
23968,NJWKAVKY,1
23969,BSHGNP9C,0
23970,4J9XUDKF,1
23971,WKBNK5RT,0
23972,MBL7O5MQ,0
23973,LV4NQMMF,0
23974,FRATBWSM,1
23975,CY6PYJNE,0
23976,5FCK4CAA,1
23977,MQJXKGTP,0
23978,DN4XU9P2,0
23979,CA3WJKPT,1
23980,AJRBEKDW,1
23981,LZAFUKBK,0
23982,37G6IFFQ,0
23983,KLVDVNCI,0
23984,JZVSXUQH,0
23985,7KPC7NCY,0
23986,AVWFSQA2,1
23987,QALTFF52,0
23988,YJK2XH79,0
23989,PZXSXJFM,0
23990,DPPRIFTQ,1
23991,MRQPOOJN,0
23992,C23DF3S3,1
23993,FWUIYEAD,0
23994,FYEF5L2M,1
23995,EGWDFJOJ,0
23996,DQTHR8WS,0
23997,8WRFPWKM,0
23998,JGRH2LVD,1
23999,E2BCCJY9,1
24000,CNXAOJNB,0
24001,VAKNCFNB,0
24002,SJFENP8J,0
24003,JEQTWK52,0
24004,DNULV6ZQ,0
24005,KJQUPYLX,0
24006,FCRUECEP,0
24007,PRGND5MY,1
24008,QXP2HUP8,0
24009,GXEODMSK,0
24010,HSKH8TGB,0
24011,TPKBDGBW,1
24012,NZ4HEYCZ,1
24013,DHBMNACM,1
24014,IYCGZJJP,0
24015,3GWFARQP,0
24016,SBURFHWZ,0
24017,KE29OFMH,0
24018,GVENSSRK,0
24019,X7PZPKY8,0
24020,CKXAUP3F,0
24021,HUQK3AOH,0
24022,JS8JRYWY,0
24023,MXAWWLIP,1
24024,RRJRTXLB,0
24025,MH5UWR2W,0
24026,BBU2WLBB,0
24027,KGJWXRJ4,0
24028,9NSCINWY,0
24029,DTDCZHYG,0
24030,NYDJ5JVJ,0
24031,ZWCS5PEE,1
24032,FGEY4FZV,0
24033,XBFFG9MF,1
24034,9GE38AHC,0
24035,KAFZHJWG,0
24036,IMFSSFGV,0
24037,TGZDKRBR,1
24038,3MVDT4X4,0
24039,G2ORVJR5,0
24040,6Y2YNCE8,0
24041,FMJRCGPP,0
24042,OPTXTZPO,1
24043,HW7YQMYO,1
24044,MRPKP5LL,0
24045,QUPBRHZX,0
24046,YYO3FDP3,1
24047,EOBXVVW3,0
24048,4WYZQJKN,1
24049,QTKJS2KV,0
24050,QC3RVH4D,0
24051,KGAQBNK8,0
24052,VHQEQ35L,0
24053,4QBZ4SCZ,1
24054,O9JYLV8Z,0
24055,BRMRWNXS,0
24056,K8BGHSKX,1
24057,MMHEWQWE,0
24058,BF8TGEEU,1
24059,WU8UTJEM,0
24060,E8QGQY38,0
24061,JHTNAODD,0
24062,4QF2JFTT,0
24063,QCHNT3HO,1
24064,XSYADEUR,0
24065,EU5TAUSF,0
24066,GBJGIWGE,0
24067,4SVTZUHP,0
24068,GZIJTY7G,1
24069,GDDUFBWZ,1
24070,8WAVYCK2,0
24071,DUE5EMGS,0
24072,XIYTMHSF,0
24073,BDZHN4ZR,1
24074,HFBVDJED,0
24075,BU6BAZQP,0
24076,45DW6VSH,1
24077,CTVDS7O4,0
24078,HPHNNIXB,0
24079,SVYSINNJ,0
24080,GIXLVWNK,1
24081,DUIQKVUZ,1
24082,U8TSRZGR,1
24083,NMW6EKTG,0
24084,JZY5SAQK,0
24085,4GNFPNJB,0
24086,PJLEJUTY,0
24087,MOHM8SWT,0
24088,HT8YPVQE,0
24089,MXFHVI9M,0
24090,IYEGHGXT,1
24091,3GGGZWYD,0
24092,BUYHCKAG,0
24093,XB2HFGYB,0
24094,YIEC7SSU,0
24095,3JCO8UJQ,0
24096,3UA5U4SF,0
24097,ACWVMZYX,0
24098,5M5JEBEH,0
24099,6FM6LXMR,0
24100,EU8GHDNF,0
24101,MTGQASPQ,0
24102,B7TJC63J,0
24103,IUSDCBFD,1
24104,CVVZPDNV,0
24105,APJ9BSCB,0
24106,CGPTKLDV,0
24107,NUGXJXVF,0
24108,HMSWYKYS,0
24109,RMRCDJ2K,1
24110,5PVS4RHV,1
24111,EINFN3GL,0
24112,PGENTJKH,0
24113,MZM7XOUQ,0
24114,49MFH256,0
24115,FXDXOF5B,0
24116,KVUTW7TG,0
24117,8FWVJVNY,0
24118,XZB74Y6K,1
24119,ZI9TWQTV,0
24120,BJGSBDPN,0
24121,IFMH95QD,1
24122,3K4A4S7M,0
24123,AXAYKKHZ,0
24124,QO7ETRD2,1
24125,SOYWYBEK,1
24126,JF7ASTMD,0
24127,2QT3GZB4,1
24128,DR4B5MYL,1
24129,SF2FP7KU,1
24130,OH4CY2OK,0
24131,D7KE7RH3,0
24132,7EKJX36X,0
24133,8ECUSTHK,0
24134,E9NUTAWG,0
24135,VVVDGUX5,1
24136,7LJNSYMF,1
24137,HAGDCMTM,1
24138,UDRBRMWC,0
24139,NYK43DTR,1
24140,YU2MBC6H,0
24141,CWVGYD2E,1
24142,SON5HNWK,1
24143,KARUG7JZ,0
24144,WLLWNPJI,0
24145,COVBMYYN,0
24146,M74UEKWH,0
24147,KPABWUXA,0
24148,MUP38D6N,1
24149,RAIQCCWP,0
24150,QJMWNA5F,0
24151,ANXASHFX,0
24152,EWCHSKJM,0
24153,F3SQCRHC,0
24154,SAHG6TC6,0
24155,3OM4EIMC,0
24156,AG7XSTYE,0
24157,UGRCEHEF,0
24158,KQYBMFRH,1
24159,JZB9F452,0
24160,DGGPZEHN,0
24161,UFJFJNAK,1
24162,GAQGMUNZ,0
24163,SQL5JWNE,0
24164,HPFQQUOP,0
24165,8ZB2F9ZX,0
24166,5PBUGV2D,0
24167,4GXSQQA2,0
24168,33NPABKS,0
24169,MUU4EY7V,0
24170,EPZTLGZZ,1
24171,DVHNVWGG,0
24172,MZCRRBEE,0
24173,NSAJDGNS,0
24174,3QY8MADY,0
24175,FOSDTHUP,0
24176,SZYKMPAI,0
24177,QW9UHJUM,0
24178,32T5CJDY,0
24179,87NKPLPD,0
24180,TFETCN5W,0
24181,56H2TDBO,0
24182,OHQ3PDN5,0
24183,IMV7BZKY,0
24184,DH9YYEKN,0
24185,5WEXVTQE,0
24186,JA42LK36,0
24187,KMVXICFZ,1
24188,BCRRRDAK,1
24189,I8TNYVZF,0
24190,7JQQOIIW,0
24191,3FTYFGS4,1
24192,EYATV2CU,0
24193,AWNL9YAU,0
24194,J4WVZ6XQ,0
24195,FMQLDBCG,0
24196,DMIFNOOJ,0
24197,EVXXE3NT,1
24198,PQW3P4F6,0
24199,AP9ESDKX,0
24200,K8DANDTV,0
24201,V2GCWAEF,0
24202,DDYYIUPK,1
24203,LRGGNVPR,0
24204,D4S9EFTT,0
24205,C6YYVKTV,0
24206,MMAE8CIU,0
24207,IKYB9QXZ,0
24208,HYAUQZUZ,0
24209,HVXWJH3G,0
24210,MYCT9JFJ,0
24211,FHMDNWEW,0
24212,6YDDCVNQ,1
24213,HTYZ6W9D,0
24214,IEUXOIBJ,0
24215,RGNV6HET,1
24216,UZPNACJM,0
24217,FGE5MEPG,1
24218,BKTGU6BW,1
24219,2GULGHZK,1
24220,UMSLAJHJ,1
24221,VQGYGVYP,0
24222,D2VQ65MG,0
24223,UKTU34CP,0
24224,JFNQJ3UY,0
24225,GHRV5D8U,0
24226,CEE3WXQO,0
24227,C7UFTGYE,1
24228,DC9V24CB,0
24229,LQ9JOQIM,0
24230,GE2PGQXQ,1
24231,GUBYNPDV,0
24232,3HPNWI9N,1
24233,WK9AGQAE,0
24234,GEZSXWRR,0
24235,TMQHXQYS,0
24236,ES2MB33I,0
24237,7VVVLJJB,1
24238,BWTQ9E76,0
24239,GXRU2RQK,1
24240,F4USYAPY,0
24241,LC5UDTBF,1
24242,JPUXWPX6,0
24243,MGZFRVZZ,0
24244,8FMVSYVN,0
24245,JSNTUXYO,0
24246,MAKREWMJ,0
24247,CM4J5VPP,0
24248,AP937Y7Q,0
24249,SVWNP72X,0
24250,FXBLJFPX,0
24251,AD9YHEWW,0
24252,PC9WAJGS,0
24253,FH6ETH6P,0
24254,IUBXVZNK,0
24255,YY537AMU,0
24256,OCER4O2M,0
24257,FGEU6DAZ,0
24258,45QY4RCM,0
24259,FISZHERR,1
24260,LN5IASNY,1
24261,VVK9FMI5,1
24262,MZGTTYGV,0
24263,NQ5MKYHD,0
24264,BQNCN3ZP,0
24265,5SXQBYFY,0
24266,ILZ2GTVS,0
24267,RBAGLHDP,0
24268,4QZKQTGU,0
24269,4L8YTSDM,0
24270,AGJC5QRR,0
24271,FSEUNCZN,1
24272,2XQXKNYZ,0
24273,4C2GM22J,0
24274,MWQMUMIP,0
24275,9FMMS3BP,0
24276,JS4CQAAW,0
24277,W2MKGAK8,0
24278,HWUVTMXO,0
24279,FQQGUKWT,0
24280,DCN8WPBF,0
24281,ACBVAP5Y,0
24282,FGEVFKFV,1
24283,VZNFMPBV,1
24284,4UWOFNCC,1
24285,QZXT8IBD,0
24286,3S38UPM8,0
24287,J6P3PM95,0
24288,MDH3E76Z,0
24289,UPJZHAFV,0
24290,AVBCCXFX,0
24291,3A9ZF7JN,0
24292,JXCNFWQS,0
24293,NLOI6MFX,0
24294,KRUTTGBU,1
24295,LVYZG5ZI,0
24296,PUPNHHTD,0
24297,AZF5CXFV,0
24298,PBQHRYUG,0
24299,4J4L2CYY,0
24300,JTSMKZY8,1
24301,GMWCGQAY,0
24302,WQBJQZP8,1
24303,HR6GPTGC,0
24304,EHXXMCZ2,0
24305,DRHJXBYY,0
24306,HUVDNS2O,1
24307,MDDCUHSU,0
24308,A7SHLAVS,0
24309,2JBUYWFK,1
24310,HU4ADVNL,0
24311,Q4YSTCPJ,0
24312,JDNSVFZG,0
24313,TPNMAPNW,1
24314,JJCKXC7Z,0
24315,DESY6C8W,0
24316,MNNPKMEB,0
24317,KMDGFSAP,0
24318,QIQABDJH,1
24319,BIFC4PMM,0
24320,BLS8ZMC7,0
24321,B6ANTKGR,1
24322,FB9YA7GZ,0
24323,ZWQQMSBE,0
24324,X6WXQPAZ,1
24325,27HJUYWK,0
24326,6XKP5PGF,0
24327,DOYZQQW5,1
24328,MBLWGNAP,0
24329,ZKWA48NR,0
24330,L5CPQZPM,0
24331,26XST6G3,0
24332,4SKBZ7R7,1
24333,BTMOJKHR,0
24334,DVCSZB5V,0
24335,KIZZDFMN,1
24336,84D43XPX,1
24337,2RDL6KI6,0
24338,BUANZ73J,1
24339,NUQ3LAKG,0
24340,H3PDWS4I,0
24341,6PTIS7M5,0
24342,58WC9H59,0
24343,5UDRFN3C,0
24344,3DDPXTXP,0
24345,HXG7MGFY,0
24346,GWWFPFJX,0
24347,NCFT7Z6T,1
24348,LQAOVWGN,0
24349,VLJY65VB,0
24350,CQU2KDWM,0
24351,6TIJEXZD,0
24352,GFPUVE3R,0
24353,UGP2YUJE,1
24354,E8BMFR3H,0
24355,HCYYNJXS,1
24356,X2GSVBXT,0
24357,6P7BIDSA,0
24358,5KPQP2YO,0
24359,AQTGWTMA,0
24360,JWHDJ2ED,0
24361,X4A4NOYD,0
24362,NQEYWZNJ,0
24363,6LLU2PQT,0
24364,8PXHYC7R,0
24365,2YEMWJRA,0
24366,4CJLEKWM,0
24367,S7SVD4DA,0
24368,TRAAEBTA,1
24369,K6HZ3O5U,0
24370,QHDT28WP,0
24371,8PU5LO6T,0
24372,3KVHSAQO,0
24373,MAVFGEEZ,1
24374,TCAXNXUN,0
24375,HYVWHKZV,0
24376,6ZBS7TF7,0
24377,BUMEG77E,0
24378,NBEUQJLZ,1
24379,PIMJNX3U,0
24380,JXCFOPLA,0
24381,HCM6QVPJ,1
24382,EQDA7YIU,0
24383,ME8LIRQG,0
24384,BRXGWMV4,0
24385,SH6SAWNB,1
24386,J4ZQ8FM2,0
24387,CPWHVYRN,1
24388,J6CJOFHN,1
24389,HQIZZNVX,1
24390,CQTAC3EU,0
24391,6HTUOAZJ,0
24392,GLSOCKRU,1
24393,QP4T3T7B,1
24394,DYTOPWHM,0
24395,VUAV2UHX,1
24396,MMPNJTBN,0
24397,CHVZDCZO,0
24398,7HPQZPEA,0
24399,DZFHMPWC,1
24400,K9G86CUQ,0
24401,EJEQEDCE,1
24402,MDZLKPNU,0
24403,G7PLPDT2,1
24404,BEQCAHT3,0
24405,QGXVPLDZ,0
24406,ETGNJAHV,0
24407,LVBGLAVI,0
24408,MXZSM8MS,1
24409,ONRFSYGN,0
24410,JVX9AWXF,0
24411,MJQAHPQG,0
24412,RTS6JDSH,0
24413,C9AQC2WE,1
24414,7QARCV8X,0
24415,HR6UDB9C,0
24416,LRJUX243,0
24417,NPKIDIII,0
24418,92BUKQRS,1
24419,QP8IQTGW,0
24420,RMUNUMAX,0
24421,ME5G6PW2,0
24422,ATSJCPVE,1
24423,VCD3Y9KM,0
24424,NS6NG6AZ,0
24425,3VIGS67H,0
24426,BJWK5TGO,0
24427,CD3DBDHE,0
24428,FMXHM4CB,1
24429,B6YFQU75,0
24430,CXU7JFNS,1
24431,UYNF9YPC,0
24432,OJ3NV45N,1
24433,EHCYISYU,0
24434,E9XYHWKB,1
